latitud,longitud,salud,bomberos,policia
-17.5998,-70.9168,0,0,2
-8.7569,-74.6964,0,0,0
-16.4324,-74.0656,0,0,0
-10.8848,-75.7583,0,0,0
-16.5357,-71.8441,4,0,5
-17.2607,-70.3891,1,0,1
-15.8569,-73.5401,0,0,0
-19.118,-69.6451,0,0,0
-7.8613,-74.5669,0,0,0
-8.4798,-80.2309,0,0,0
-15.5949,-71.9331,1,0,1
-16.9872,-71.8632,0,0,0
-10.7134,-78.402,0,0,0
-20.1915,-70.1821,5,6,3
-16.5849,-71.943,1,0,1
-6.2369,-76.5443,0,0,0
-16.4456,-74.1309,0,0,0
-17.2702,-70.9928,12,2,5
-9.5442,-75.8569,0,0,0
-9.202,-75.7246,0,0,0
-6.0366,-80.0708,0,0,0
-15.7092,-72.0152,1,0,3
-8.0899,-74.5736,0,0,0
-17.4103,-69.9448,1,1,1
-15.7546,-71.7675,0,0,0
-11.2648,-77.0504,0,0,0
-16.5584,-72.718,8,1,7
-9.647,-77.5313,1,0,0
-12.8739,-75.0158,2,1,0
-18.9284,-69.7313,0,0,0
-14.3576,-71.3631,0,0,1
-13.5669,-76.297,0,0,0
-15.6419,-71.8705,2,0,1
-15.879,-72.0261,0,0,0
-15.6647,-71.8716,2,0,1
-7.961,-74.7597,0,0,0
-15.8793,-71.7864,0,0,0
-4.0072,-81.0951,0,0,0
-16.3267,-73.4299,0,0,0
-15.6537,-71.85,3,0,1
-17.7585,-70.5249,0,0,1
-6.156,-81.179,0,0,0
-6.085,-81.6962,0,0,0
-11.3556,-77.9852,0,0,0
-14.1735,-73.4818,0,0,0
-6.765,-78.6783,0,0,0
-10.8056,-74.7842,0,0,0
-11.701,-77.3967,0,0,0
-15.6532,-71.8748,2,0,1
-15.6586,-71.8659,2,0,1
-10.2703,-75.0678,0,0,0
-12.4612,-76.7701,2,1,4
-14.2016,-72.3407,1,0,0
-15.7559,-72.1041,0,0,2
-9.303,-79.5145,0,0,0
-15.0305,-73.2531,0,0,0
-17.5168,-71.419,0,0,0
-9.148,-75.2342,0,0,0
-15.2696,-74.1928,0,0,0
-15.0818,-73.2392,0,0,0
-15.6835,-71.8537,3,0,1
-12.1923,-72.3197,0,0,0
-17.5589,-72.3432,0,0,0
-17.5576,-72.3746,0,0,0
-16.5813,-72.7236,8,1,7
-4.313,-80.7371,0,0,0
-16.724,-69.4561,0,0,0
-10.986,-73.6837,0,0,0
-17.4818,-71.0141,0,0,0
-17.0006,-71.5312,0,0,0
-4.027,-77.0852,0,0,0
-9.5688,-78.893,0,0,0
-9.4618,-79.2476,0,0,0
-8.5422,-77.4826,2,0,0
-23.1578,-69.513,0,0,0
-15.6043,-71.8189,3,0,1
-15.8246,-71.9699,0,0,0
-17.3368,-69.4625,0,0,0
-10.8908,-75.8739,0,0,0
-16.2739,-73.1155,0,0,0
-10.2424,-76.3961,0,0,0
-16.1313,-72.1774,0,0,0
-17.3035,-71.0013,0,0,1
-15.4084,-70.9434,0,0,0
-10.1932,-76.4005,0,0,0
-10.2564,-76.3879,0,0,0
-6.6758,-75.536,0,0,0
-15.7176,-71.7097,0,0,0
-18.3695,-71.3909,0,0,0
-9.9105,-78.9872,0,0,0
-14.6236,-75.9952,0,0,0
-7.8438,-77.9817,1,0,0
-9.2437,-75.6387,0,0,0
-15.8458,-71.7313,0,0,0
-15.4682,-75.6341,0,0,0
-15.7098,-72.1064,0,0,2
-19.2349,-70.1684,0,0,0
-8.6511,-79.3323,0,0,0
-10.6209,-76.76,0,0,0
-15.6544,-71.8634,2,0,1
-18.569,-70.5547,0,0,0
-3.9942,-81.0366,1,0,0
-17.3425,-69.9163,0,0,0
-15.3302,-72.01,0,0,0
-4.6579,-80.3592,0,0,0
-11.2774,-78.1932,0,0,0
-16.3304,-74.5209,0,0,0
-15.6605,-71.8623,2,0,1
-15.7803,-72.889,1,0,2
-18.3227,-71.2725,0,0,0
-5.7224,-78.7442,2,1,1
-13.628,-74.7529,0,0,0
-15.8027,-74.1728,2,0,2
-12.6579,-76.8422,0,0,0
-7.2391,-80.4967,0,0,0
-15.581,-71.8158,3,0,1
-4.455,-77.5664,0,0,0
-7.7142,-76.2848,0,0,0
-3.7516,-80.6176,2,0,1
-9.0411,-75.4711,1,0,1
-14.5087,-73.0046,0,0,0
-12.7972,-73.1809,0,0,0
-9.6151,-77.5637,6,1,3
-12.8954,-76.6054,0,0,0
-4.3963,-77.4403,0,0,0
-4.278,-80.4203,0,0,1
-17.879,-70.4065,0,0,1
-17.7986,-69.8308,0,0,0
-13.123,-75.3621,0,0,0
-12.8729,-75.0194,3,1,0
-15.395,-74.1168,0,0,0
-9.2529,-79.1749,0,0,0
-3.6719,-80.3858,3,0,3
-10.4737,-78.6285,0,0,0
-7.2386,-79.4203,5,2,4
-10.6656,-78.3645,0,0,0
-5.268,-80.1775,1,0,2
-5.5993,-76.8084,0,0,0
-15.9019,-74.9912,0,0,0
-18.0025,-71.5484,0,0,0
-7.8483,-76.1031,0,0,0
-14.61,-75.5804,0,0,0
-15.3838,-73.9882,0,0,0
-5.8939,-76.2675,0,0,0
-17.347,-71.3546,0,0,0
-7.24,-75.6568,0,0,0
-10.5518,-75.5736,0,0,0
-12.2226,-76.0473,0,0,0
-9.1299,-75.062,0,0,0
-5.6065,-76.5282,0,0,0
-9.3905,-79.2041,0,0,0
-8.6938,-74.899,0,0,0
-17.5972,-71.4627,0,0,0
-8.5761,-74.3238,0,0,1
-14.3616,-75.8187,0,0,0
-5.6773,-76.7942,0,0,0
-5.6213,-76.4926,0,0,0
-15.7278,-71.7614,0,0,0
-12.5743,-76.7647,0,1,0
-19.4778,-70.6462,0,0,0
-12.6071,-76.8388,0,0,0
-15.9007,-71.717,0,0,0
-5.0429,-79.9116,4,0,2
-7.9158,-74.4575,0,0,0
-15.735,-71.758,0,0,0
-10.4367,-78.6752,0,0,0
-16.816,-72.4882,0,0,0
-12.5737,-76.754,0,1,0
-6.1664,-76.4654,0,0,0
-15.7234,-71.7501,0,0,0
-7.9449,-79.0223,1,0,0
-12.6113,-76.8474,0,0,0
-15.7577,-71.7637,0,0,0
-17.5679,-69.3845,0,0,0
-15.4242,-70.5319,0,0,0
-12.5885,-76.8221,0,1,0
-15.5154,-70.0809,7,1,3
-12.5832,-76.7953,0,1,0
-14.6733,-76.3931,0,0,0
-14.0323,-72.9745,0,0,0
-17.2839,-72.5582,0,0,0
-9.3584,-79.1808,0,0,0
-12.5769,-76.7953,0,1,0
-2.8341,-77.3325,0,0,0
-14.5616,-73.5098,0,0,0
-15.7145,-73.0773,0,0,0
-16.4326,-72.0129,3,0,2
-14.7589,-75.1311,0,0,0
-2.7444,-77.5081,0,0,0
-2.9046,-77.4683,0,0,0
-15.7531,-71.7766,0,0,0
-14.2398,-73.4613,0,0,0
-18.5393,-70.599,0,0,0
-12.7277,-77.012,0,0,0
-4.2031,-77.8517,0,0,0
-9.8264,-75.243,0,0,0
-15.7229,-71.8647,0,0,0
-15.7402,-71.7881,0,0,0
-5.7688,-77.5692,0,0,0
-11.9654,-77.2208,4,0,3
-16.7229,-72.3627,0,0,1
-15.3312,-71.5018,0,0,0
-12.8579,-76.89,0,0,0
-16.589,-73.4255,0,0,0
-16.8288,-71.7754,0,0,0
-12.615,-76.9346,0,0,0
-5.2777,-80.0139,4,1,3
-7.6082,-78.9077,0,0,0
-15.6539,-71.8717,2,0,1
-15.2283,-74.9268,0,0,0
-15.6619,-71.8819,2,0,1
-15.0467,-75.9921,0,0,0
-4.2214,-77.9952,0,0,0
-15.2088,-74.2835,0,0,0
-13.4515,-76.5704,0,0,0
-4.1741,-77.8492,0,0,0
-8.0085,-74.5136,0,0,0
-18.1822,-70.618,0,0,1
-13.9613,-71.9556,0,0,1
-11.1071,-74.8921,0,0,0
-15.6462,-72.8713,0,0,0
-12.9521,-76.7299,0,0,0
-14.6148,-74.4126,0,0,0
-15.2604,-70.971,0,0,0
-8.8669,-76.1206,1,1,1
-15.3953,-72.162,0,0,0
-2.4549,-77.095,0,0,0
-5.8496,-77.3,0,1,0
-9.1116,-80.0805,0,0,0
-15.687,-71.8739,2,0,1
-13.6682,-77.0069,0,0,0
-13.6361,-76.9631,0,0,0
-15.6776,-71.8731,2,0,1
-15.6556,-71.8679,2,0,1
-16.06,-72.4436,4,0,1
-14.3489,-73.4157,0,0,0
-5.2734,-78.502,0,0,0
-16.3281,-72.1438,4,1,2
-14.5202,-75.5309,0,0,0
-19.2635,-70.1348,0,0,0
-10.3806,-74.9062,0,0,0
-9.8423,-78.8046,0,0,0
-7.2946,-80.2594,0,0,0
-8.526,-74.3633,0,0,1
-11.879,-76.8228,0,0,0
-10.3756,-73.8323,0,0,0
-14.9837,-71.0196,0,0,0
-18.3175,-69.5131,0,0,0
-9.4923,-77.0083,0,0,0
-15.5377,-70.322,1,0,1
-15.7866,-72.673,0,0,1
-8.6647,-75.7663,0,0,0
-14.5862,-76.2726,0,0,0
-12.5554,-76.7909,2,1,1
-12.5229,-76.763,2,1,1
-15.8914,-74.223,2,0,2
-8.6803,-76.3083,0,0,0
-15.7568,-72.7644,0,0,0
-15.6698,-71.9011,2,0,1
-5.2813,-80.9957,0,0,0
-5.8038,-75.9843,0,0,0
-6.0559,-80.691,0,0,0
-18.4883,-70.6131,0,0,0
-12.8126,-76.8488,0,0,0
-15.673,-71.9112,2,0,1
-15.6729,-71.905,2,0,1
-11.8729,-77.0723,79,7,21
-16.4921,-72.5144,0,0,0
-17.8562,-70.6078,0,1,1
-15.6515,-71.8467,3,0,1
-12.5448,-76.8298,2,0,1
-16.9304,-72.0072,1,0,2
-16.4505,-71.9944,2,0,1
-15.7947,-71.8495,0,0,0
-11.6893,-76.3464,1,0,2
-7.8515,-80.2626,0,0,0
-9.3624,-79.1503,0,0,0
-16.674,-71.6744,0,0,0
-9.385,-75.8746,0,0,0
-10.0926,-74.1659,0,0,0
-12.2307,-77.1479,0,0,0
-15.6618,-71.9304,2,0,1
-15.67,-71.9217,2,0,1
-12.4103,-74.7483,1,0,1
-12.9106,-73.9398,0,0,0
-18.9668,-70.2494,0,0,0
-12.8664,-75.0166,3,1,0
-12.1346,-74.2814,0,0,0
-8.5279,-74.5906,0,0,0
-13.7272,-71.9666,0,0,2
-12.3934,-76.8751,2,1,3
-16.4191,-73.1138,1,0,1
-12.8656,-75.0209,3,1,0
-7.1755,-80.8534,0,0,0
-7.1699,-80.84,0,0,0
-12.8741,-75.027,2,1,0
-12.8683,-75.0085,3,1,0
-15.7343,-71.7732,0,0,0
-15.7528,-71.7754,0,0,0
-12.8661,-75.0209,3,1,0
-12.8768,-75.0018,1,0,0
-12.8861,-74.9867,0,0,0
-12.8525,-74.998,3,1,0
-19.1202,-70.1769,0,0,0
-10.8373,-75.3538,0,0,0
-17.5939,-72.9218,0,0,0
-12.8676,-75.0053,3,1,0
-12.8745,-74.9901,2,1,0
-12.8594,-75.0267,3,1,0
-12.8713,-75.0155,3,1,0
-12.8734,-75.0266,3,1,0
-12.8621,-75.0231,3,1,0
-15.6848,-72.0093,1,0,1
-15.7387,-71.7543,0,0,0
-12.8393,-75.0095,3,1,0
-12.867,-75.0016,3,1,0
-12.8745,-75.0175,2,1,0
-12.8856,-75.0045,0,0,0
-8.9321,-74.6314,0,0,0
-15.6584,-71.8432,3,0,1
-15.4676,-74.2161,0,0,0
-20.0854,-69.8455,1,1,0
-17.4896,-70.6813,0,0,0
-2.6212,-77.2184,0,0,0
-4.7848,-80.2673,0,0,1
-8.2116,-80.081,0,0,0
-9.9308,-75.6845,0,0,0
-16.381,-69.7213,0,0,0
-18.4609,-71.468,0,0,0
-12.9105,-76.7716,0,0,0
-14.8618,-73.8429,0,0,0
-15.8684,-75.2504,0,0,0
-16.3615,-73.4571,0,0,0
-18.1159,-70.7489,0,0,1
-11.7079,-76.9556,1,0,0
-15.8256,-74.295,3,0,2
-10.8967,-73.9277,0,0,0
-16.2446,-72.9787,0,0,0
-13.1311,-75.0259,0,0,0
-13.182,-75.1212,0,0,0
-15.7326,-72.0754,0,0,2
-16.453,-72.0107,3,0,2
-8.3769,-74.412,0,0,0
-6.1701,-76.342,1,0,1
-10.3957,-78.5372,0,0,0
-9.4696,-79.1449,0,0,0
-8.2103,-80.2557,0,0,0
-16.4623,-72.0003,2,0,1
-3.3456,-77.6123,0,0,0
-12.779,-77.6029,0,0,0
-15.7056,-72.6277,1,0,1
-9.1507,-79.4393,0,0,0
-9.1304,-79.4177,0,0,0
-16.4495,-72.0224,3,0,1
-15.6517,-74.9269,1,0,1
-11.5882,-77.8367,0,0,0
-7.7663,-80.3345,0,0,0
-6.5022,-80.816,0,0,0
-15.314,-72.2851,1,0,1
-11.1512,-78.1689,0,0,0
-7.5985,-76.3699,0,0,0
-19.1586,-70.699,0,0,0
-7.6454,-74.7718,0,0,0
-14.9553,-76.2451,0,0,0
-16.5303,-72.7187,7,0,7
-14.2317,-73.7099,0,0,0
-11.9413,-77.7607,0,0,0
-12.5604,-78.0684,0,0,0
-16.6392,-72.9837,0,0,0
-8.1944,-75.2439,0,0,0
-4.2755,-80.9382,0,0,0
-13.9366,-74.5596,0,0,0
-16.1685,-74.7982,0,0,0
-16.4949,-71.9499,2,0,1
-16.0946,-74.697,0,0,0
-15.3804,-72.0584,0,0,0
-15.6778,-74.1988,0,0,0
-15.9685,-74.5985,0,0,0
-16.2363,-72.6289,0,0,0
-15.2077,-75.8987,0,0,0
-14.1067,-75.8784,0,0,0
-15.6605,-71.8184,3,0,1
-17.1324,-71.0446,2,0,1
-16.5091,-72.855,0,0,1
-8.3823,-77.8063,0,0,0
-12.2885,-77.5592,0,0,0
-15.6473,-71.8268,3,0,1
-9.8339,-78.793,0,0,0
-16.9789,-69.6189,0,0,0
-15.7327,-72.0611,0,0,2
-4.4057,-77.5596,0,0,0
-15.6543,-71.8268,3,0,1
-11.2049,-79.4171,0,0,0
-17.41,-71.2251,0,0,0
-15.1502,-71.1112,0,0,0
-4.4268,-77.4414,0,0,0
-17.3198,-71.1969,0,0,0
-5.7951,-80.9335,2,0,0
-15.6598,-71.7868,3,0,1
-15.07,-75.16,0,0,0
-15.6281,-71.8115,3,0,1
-13.6387,-76.346,0,0,0
-15.6401,-71.8178,3,0,1
-3.5469,-80.4717,12,1,9
-15.6674,-71.9073,2,0,1
-12.5729,-76.8088,0,1,0
-6.818,-80.6344,0,0,0
-3.8642,-75.5683,0,0,0
-12.8748,-74.0097,0,0,0
-10.7895,-73.5978,0,0,0
-15.6529,-71.8012,3,0,1
-15.6571,-71.8301,3,0,1
-15.665,-71.7943,3,0,1
-15.6456,-71.82,3,0,1
-15.6836,-71.8244,3,0,1
-15.6597,-71.8244,3,0,1
-15.655,-71.829,3,0,1
-15.6613,-71.8371,3,0,1
-15.6595,-71.8329,3,0,1
-15.6501,-71.835,3,0,1
-15.642,-71.8296,3,0,1
-17.2431,-70.8296,4,1,2
-15.6655,-71.8281,3,0,1
-15.6546,-71.8259,3,0,1
-15.6473,-71.8088,3,0,1
-5.078,-76.1681,0,0,0
-11.5301,-77.7161,0,0,0
-15.6629,-71.8153,3,0,1
-12.3352,-76.8767,5,2,3
-15.6528,-71.8259,3,0,1
-15.6293,-71.83,3,0,1
-15.6529,-71.8151,3,0,1
-15.7519,-71.9002,0,0,0
-15.7212,-71.9349,0,0,0
-15.6509,-71.8556,3,0,1
-16.7021,-69.6652,0,0,2
-17.5127,-71.1235,0,0,0
-14.4006,-69.1867,0,0,0
-18.4065,-69.9288,0,0,0
-17.4929,-71.0724,0,0,0
-13.9193,-71.8076,0,0,1
-13.9266,-71.8091,0,0,1
-15.8761,-71.7701,0,0,0
-15.881,-71.7796,0,0,0
-9.5853,-75.7351,0,0,0
-6.0476,-76.6891,0,0,0
-17.12,-71.3019,0,0,0
-15.4624,-70.1406,7,1,2
-8.5644,-73.9933,0,0,0
-9.7805,-74.5801,0,0,0
-16.7791,-72.6928,0,0,0
-10.7861,-77.7237,5,1,4
-9.8215,-75.6288,0,0,0
-4.0803,-77.1037,0,0,0
-7.889,-74.5281,0,0,0
-10.3952,-78.8467,0,0,0
-15.7622,-72.2072,0,0,0
-16.3433,-73.9996,0,0,0
-10.4245,-75.4906,0,0,1
-17.7407,-70.2457,0,0,0
-8.8999,-75.0083,0,0,0
-16.0927,-70.4635,1,0,1
-7.4399,-76.2515,0,0,0
-14.7076,-74.0072,0,0,0
-9.9172,-75.5748,0,0,0
-5.0545,-80.9879,0,0,1
-11.033,-75.2602,3,2,0
-9.0927,-74.1966,0,0,0
-6.8064,-76.8129,0,0,0
-9.4269,-75.5707,0,0,0
-15.872,-74.6719,0,0,0
-7.5803,-74.6424,0,0,0
-15.6771,-71.5883,2,0,1
-15.6515,-71.5752,2,0,1
-3.328,-80.2922,0,0,0
-8.4736,-76.1291,0,0,0
-18.5369,-69.9329,0,0,0
-8.669,-76.2077,0,0,0
